ts,query,response
2024-06-02 15:18:14.420,清洁卧室一和书房一,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""2"",""7""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-06-02 14:53:40.929,清洁房间四客厅二,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""8"",""9""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-06-02 14:46:36.749,清洁房间四和客厅一,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""5"",""0""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-06-02 14:48:11.992,打扫卧室一和书房一,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1"",""2""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-06-02 17:15:33.438,打扫阳光房和儿童房,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1011"",""1010""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-06-02 20:48:19.287,打扫卧室一房间二,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""3"",""2""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-06-02 21:16:37.178,打扫客厅餐厅走廊,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1001"",""1002"",""1012""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-06-02 21:30:44.749,打扫客厅过道,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1001"",""1012""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-06-02 20:45:57.127,打扫卧室二卧室一,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""6"",""5""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-06-02 23:17:20.514,扫拖客厅和餐厅,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1001"",""1002""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-06-02 22:37:12.356,厨房和厕所清洁,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1005"",""1006""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-06-02 20:19:13.769,进基站充电,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""return"",""property_unit"":null,""property_value"":[""基站"",""基站""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-06-02 20:21:43.899,打扫主卧床底,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1003"",""2004""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-06-02 20:12:58.586,扫客厅客厅,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1001"",""1001""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-06-02 18:21:23.726,清扫饭厅和客厅,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1002"",""1001""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-06-02 18:58:16.439,打扫厨房跟餐厅,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1005"",""1002""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-06-02 18:47:55.025,打扫厨房厨房,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1005"",""1005""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-06-02 21:08:56.374,打扫厨房和客餐厅,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1005"",""1002""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-06-02 21:46:56.680,开始清扫客厅和餐厅,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1001"",""1002""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-06-02 21:26:30.371,打扫下客厅和厨房,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1001"",""1005""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-06-02 23:54:45.089,扫一扫客厅和餐厅,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1001"",""1002""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-06-02 18:52:41.284,清扫厨房和卫生间,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1005"",""1006""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-06-02 18:23:11.430,过来扫一下我这里,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1016"",""1016""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-06-02 18:20:20.109,拖一下餐厅和客厅,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1002"",""1001""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-06-02 19:47:39.107,打扫卧室二和衣帽间,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""2"",""1015""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-06-02 19:23:24.601,扫拖卧室一卧室二,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1"",""5""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-06-02 19:26:46.375,清扫一下厨房和客厅,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1005"",""1001""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-06-02 19:43:46.982,清洁一下客厅和餐厅,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1001"",""1002""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-06-02 20:35:41.917,打扫一下客厅和走廊,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1001"",""1012""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-06-03 07:50:11.334,清扫厨房卫生间,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1005"",""1006""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-06-03 07:42:16.202,打扫卧室房间,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1003"",""1003""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
